s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0081485E+000, 5.5408929E-002, 5.5408929E-002, 1.0000000E+000
 2.0124745E+000, 3.7328765E-002, 3.7328765E-002, 1.0000000E+000
 3.0002443E+000, 3.2034238E-002, 3.2034238E-002, 1.0000000E+000
 4.0034481E+000, 2.7559376E-002, 2.7559376E-002, 1.0000000E+000
 5.0063711E+000, 2.5931989E-002, 2.5931989E-002, 1.0000000E+000
 6.0014369E+000, 2.5949279E-002, 2.5949279E-002, 1.0000000E+000
 7.0103229E+000, 2.5343704E-002, 2.5343704E-002, 1.0000000E+000
 8.0079660E+000, 2.5126004E-002, 2.5126004E-002, 1.0000000E+000
 9.0023008E+000, 2.5046383E-002, 2.5046383E-002, 1.0000000E+000
 1.0001023E+001, 2.5017009E-002, 2.5017009E-002, 1.0000000E+000
 1.1004613E+001, 2.5006211E-002, 2.5006211E-002, 1.0000000E+000
 1.2002203E+001, 2.5002282E-002, 2.5002282E-002, 1.0000000E+000
 1.3001178E+001, 4.3435812E-002, 4.3435812E-002, 1.0000000E+000
 1.4004124E+001, 6.3474669E-002, 6.3474669E-002, 1.0000000E+000
 1.5005997E+001, 7.0784026E-002, 7.0784026E-002, 1.0000000E+000
 1.6003929E+001, 7.3451880E-002, 7.3451880E-002, 1.0000000E+000
 1.7002166E+001, 7.4432223E-002, 7.4432223E-002, 1.0000000E+000
 1.8005799E+001, 1.0562853E-001, 1.0562853E-001, 1.0000000E+000
 1.9006448E+001, 1.1790796E-001, 1.1790796E-001, 1.0000000E+000
 2.0002073E+001, 1.2238840E-001, 1.2238840E-001, 1.0000000E+000
 2.1004002E+001, 1.2404483E-001, 1.2404483E-001, 1.0000000E+000
 2.2002337E+001, 1.2464953E-001, 1.2464953E-001, 1.0000000E+000
 2.3005547E+001, 1.5598096E-001, 1.5598096E-001, 1.0000000E+000
 2.4002447E+001, 1.6800738E-001, 1.6800738E-001, 1.0000000E+000
 2.5004978E+001, 1.7244367E-001, 1.7244367E-001, 1.0000000E+000
 2.6000621E+001, 1.7405943E-001, 1.7405943E-001, 1.0000000E+000
 2.7000940E+001, 1.7465540E-001, 1.7465540E-001, 1.0000000E+000
 2.8002927E+001, 2.0500028E-001, 2.0500028E-001, 1.0000000E+000
 2.9004932E+001, 2.1768426E-001, 2.1768426E-001, 1.0000000E+000
 3.0003238E+001, 2.2231482E-001, 2.2231482E-001, 1.0000000E+000
 3.1004325E+001, 2.2401687E-001, 2.2401687E-001, 1.0000000E+000
