s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0062322E+000, 8.7303383E-002, 8.7303383E-002, 1.0000000E+000
 2.0002287E+000, 7.9529110E-002, 7.9529110E-002, 1.0000000E+000
 3.0011151E+000, 7.6656579E-002, 7.6656579E-002, 1.0000000E+000
 4.0023598E+000, 7.5605642E-002, 7.5605642E-002, 1.0000000E+000
 5.0021429E+000, 9.1491901E-002, 9.1491901E-002, 1.0000000E+000
 6.0069123E+000, 9.2359593E-002, 9.2359593E-002, 1.0000000E+000
 7.0039116E+000, 8.1382745E-002, 8.1382745E-002, 1.0000000E+000
 8.0038319E+000, 1.0197436E-001, 1.0197436E-001, 1.0000000E+000
 9.0049453E+000, 1.1656544E-001, 1.1656544E-001, 1.0000000E+000
 1.0002237E+001, 1.2189846E-001, 1.2189846E-001, 1.0000000E+000
 1.1002004E+001, 1.2386196E-001, 1.2386196E-001, 1.0000000E+000
 1.2000505E+001, 1.5955982E-001, 1.5955982E-001, 1.0000000E+000
 1.3003723E+001, 2.0107672E-001, 2.0107672E-001, 1.0000000E+000
 1.4000436E+001, 2.4767189E-001, 2.4767189E-001, 1.0000000E+000
 1.5004825E+001, 2.9129265E-001, 2.9129265E-001, 1.0000000E+000
 1.6003669E+001, 3.3430679E-001, 3.3430679E-001, 1.0000000E+000
 1.7004482E+001, 3.7773215E-001, 3.7773215E-001, 1.0000000E+000
 1.8006023E+001, 4.1451421E-001, 4.1451421E-001, 1.0000000E+000
 1.9000400E+001, 4.5269495E-001, 4.5269495E-001, 1.0000000E+000
 2.0002728E+001, 4.9477728E-001, 4.9477728E-001, 1.0000000E+000
 2.1000742E+001, 5.2974699E-001, 5.2974699E-001, 1.0000000E+000
 2.2003221E+001, 5.5844401E-001, 5.5844401E-001, 1.0000000E+000
 2.3003616E+001, 5.9961118E-001, 5.9961118E-001, 1.0000000E+000
 2.4000551E+001, 6.3335705E-001, 6.3335705E-001, 1.0000000E+000
 2.5000801E+001, 6.6043487E-001, 6.6043487E-001, 1.0000000E+000
 2.6002351E+001, 7.0134947E-001, 7.0134947E-001, 1.0000000E+000
 2.7002207E+001, 7.3485830E-001, 7.3485830E-001, 1.0000000E+000
 2.8001261E+001, 7.6293810E-001, 7.6293810E-001, 1.0000000E+000
 2.9003169E+001, 8.0227836E-001, 8.0227836E-001, 1.0000000E+000
 3.0003315E+001, 8.3353645E-001, 8.3353645E-001, 1.0000000E+000
 3.1003575E+001, 8.5978880E-001, 8.5978880E-001, 1.0000000E+000
