s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0155810E+000, 1.8641536E-001, 1.8641536E-001, 1.0000000E+000
 2.0040937E+000, 1.0968187E-001, 1.0968187E-001, 1.0000000E+000
 3.0026634E+000, 7.5863218E-002, 7.5863218E-002, 1.0000000E+000
 4.0030300E+000, 6.9229362E-002, 6.9229362E-002, 1.0000000E+000
 5.0039677E+000, 6.5647238E-002, 6.5647238E-002, 1.0000000E+000
 6.0002058E+000, 6.3558877E-002, 6.3558877E-002, 1.0000000E+000
 7.0043644E+000, 6.4542351E-002, 6.4542351E-002, 1.0000000E+000
 8.0047921E+000, 6.8509935E-002, 6.8509935E-002, 1.0000000E+000
 9.0036535E+000, 7.3088478E-002, 7.3088478E-002, 1.0000000E+000
 1.0007026E+001, 7.3122262E-002, 7.3122262E-002, 1.0000000E+000
 1.1002272E+001, 8.1383672E-002, 8.1383672E-002, 1.0000000E+000
 1.2006343E+001, 8.7976125E-002, 8.7976125E-002, 1.0000000E+000
 1.3002195E+001, 9.2589428E-002, 9.2589428E-002, 1.0000000E+000
 1.4005286E+001, 1.0367437E-001, 1.0367437E-001, 1.0000000E+000
 1.5003190E+001, 9.5578667E-002, 9.5578667E-002, 1.0000000E+000
 1.6001713E+001, 1.2290816E-001, 1.2290816E-001, 1.0000000E+000
 1.7002174E+001, 1.1688486E-001, 1.1688486E-001, 1.0000000E+000
 1.8004456E+001, 1.0111909E-001, 1.0111909E-001, 1.0000000E+000
 1.9004692E+001, 1.2487663E-001, 1.2487663E-001, 1.0000000E+000
 2.0001339E+001, 1.2302068E-001, 1.2302068E-001, 1.0000000E+000
 2.1002245E+001, 1.2127176E-001, 1.2127176E-001, 1.0000000E+000
 2.2004568E+001, 1.4205824E-001, 1.4205824E-001, 1.0000000E+000
 2.3000731E+001, 1.4540173E-001, 1.4540173E-001, 1.0000000E+000
 2.4005448E+001, 1.6530901E-001, 1.6530901E-001, 1.0000000E+000
 2.5002278E+001, 1.8409876E-001, 1.8409876E-001, 1.0000000E+000
 2.6001771E+001, 2.0223754E-001, 2.0223754E-001, 1.0000000E+000
 2.7002711E+001, 2.1867670E-001, 2.1867670E-001, 1.0000000E+000
 2.8004151E+001, 2.1527227E-001, 2.1527227E-001, 1.0000000E+000
 2.9001818E+001, 2.4990543E-001, 2.4990543E-001, 1.0000000E+000
 3.0000496E+001, 2.0340969E-001, 2.0340969E-001, 1.0000000E+000
 3.1002030E+001, 2.3710403E-001, 2.3710403E-001, 1.0000000E+000
