s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0068042E+000, 9.2720784E-002, 9.2720784E-002, 1.0000000E+000
 2.0084222E+000, 8.1471640E-002, 8.1471640E-002, 1.0000000E+000
 3.0053531E+000, 7.7375648E-002, 7.7375648E-002, 1.0000000E+000
 4.0088771E+000, 7.5866374E-002, 7.5866374E-002, 1.0000000E+000
 5.0024373E+000, 7.5319132E-002, 7.5319132E-002, 1.0000000E+000
 6.0023324E+000, 8.1149014E-002, 8.1149014E-002, 1.0000000E+000
 7.0036878E+000, 1.0894842E-001, 1.0894842E-001, 1.0000000E+000
 8.0034425E+000, 1.1911441E-001, 1.1911441E-001, 1.0000000E+000
 9.0025529E+000, 1.4026248E-001, 1.4026248E-001, 1.0000000E+000
 1.0007489E+001, 1.6233935E-001, 1.6233935E-001, 1.0000000E+000
 1.1001464E+001, 1.7033643E-001, 1.7033643E-001, 1.0000000E+000
 1.2006718E+001, 1.7533958E-001, 1.7533958E-001, 1.0000000E+000
 1.3005177E+001, 2.0678604E-001, 2.0678604E-001, 1.0000000E+000
 1.4005873E+001, 2.1833166E-001, 2.1833166E-001, 1.0000000E+000
 1.5004281E+001, 2.2255322E-001, 2.2255322E-001, 1.0000000E+000
 1.6006904E+001, 2.1939819E-001, 2.1939819E-001, 1.0000000E+000
 1.7001275E+001, 2.4311120E-001, 2.4311120E-001, 1.0000000E+000
 1.8006930E+001, 2.5960571E-001, 2.5960571E-001, 1.0000000E+000
 1.9005363E+001, 2.6934832E-001, 2.6934832E-001, 1.0000000E+000
 2.0004238E+001, 2.7292588E-001, 2.7292588E-001, 1.0000000E+000
 2.1002294E+001, 3.0163499E-001, 3.0163499E-001, 1.0000000E+000
 2.2006296E+001, 3.1646558E-001, 3.1646558E-001, 1.0000000E+000
 2.3001824E+001, 3.8978249E-001, 3.8978249E-001, 1.0000000E+000
 2.4002081E+001, 4.3103413E-001, 4.3103413E-001, 1.0000000E+000
 2.5000853E+001, 5.2235746E-001, 5.2235746E-001, 1.0000000E+000
 2.6005618E+001, 5.6004504E-001, 5.6004504E-001, 1.0000000E+000
 2.7003663E+001, 6.7253487E-001, 6.7253487E-001, 1.0000000E+000
 2.8001436E+001, 7.6263873E-001, 7.6263873E-001, 1.0000000E+000
 2.9001215E+001, 7.8822814E-001, 7.8822814E-001, 1.0000000E+000
 3.0002049E+001, 1.0140263E+000, 1.0140263E+000, 1.0000000E+000
 3.1004187E+001, 1.1830258E+000, 1.1830258E+000, 1.0000000E+000
