s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0145165E+000, 8.5179313E-002, 8.5179313E-002, 1.0000000E+000
 2.0105835E+000, 5.5733651E-002, 5.5733651E-002, 1.0000000E+000
 3.0071515E+000, 5.5245128E-002, 5.5245128E-002, 1.0000000E+000
 4.0005746E+000, 3.6137023E-002, 3.6137023E-002, 1.0000000E+000
 5.0078259E+000, 4.9140586E-002, 4.9140586E-002, 1.0000000E+000
 6.0047819E+000, 6.7100489E-002, 6.7100489E-002, 1.0000000E+000
 7.0006510E+000, 1.1899058E-001, 1.1899058E-001, 1.0000000E+000
 8.0020356E+000, 1.5884205E-001, 1.5884205E-001, 1.0000000E+000
 9.0041473E+000, 2.9736306E-001, 2.9736306E-001, 1.0000000E+000
 1.0002607E+001, 4.5064733E-001, 4.5064733E-001, 1.0000000E+000
 1.1002682E+001, 5.9704999E-001, 5.9704999E-001, 1.0000000E+000
 1.2005019E+001, 7.3983549E-001, 7.3983549E-001, 1.0000000E+000
 1.3001540E+001, 8.8495938E-001, 8.8495938E-001, 1.0000000E+000
 1.4003922E+001, 1.0296053E+000, 1.0296053E+000, 1.0000000E+000
 1.5002493E+001, 1.1692749E+000, 1.1692749E+000, 1.0000000E+000
 1.6004117E+001, 1.3062970E+000, 1.3062970E+000, 1.0000000E+000
 1.7001717E+001, 1.4474129E+000, 1.4474129E+000, 1.0000000E+000
 1.8002728E+001, 1.5889817E+000, 1.5889817E+000, 1.0000000E+000
 1.9002412E+001, 1.7407839E+000, 1.7407839E+000, 1.0000000E+000
 2.0004140E+001, 1.8910139E+000, 1.8910139E+000, 1.0000000E+000
 2.1002218E+001, 2.0373382E+000, 2.0373382E+000, 1.0000000E+000
 2.2000754E+001, 2.1928657E+000, 2.1928657E+000, 1.0000000E+000
 2.3000113E+001, 2.3422683E+000, 2.3422683E+000, 1.0000000E+000
 2.4000821E+001, 2.4990420E+000, 2.4990420E+000, 1.0000000E+000
 2.5002913E+001, 2.6524664E+000, 2.6524664E+000, 1.0000000E+000
 2.6004998E+001, 2.8077989E+000, 2.8077989E+000, 1.0000000E+000
 2.7003072E+001, 2.9641276E+000, 2.9641276E+000, 1.0000000E+000
 2.8003909E+001, 3.1217184E+000, 3.1217184E+000, 1.0000000E+000
 2.9003119E+001, 3.2783047E+000, 3.2783047E+000, 1.0000000E+000
 3.0000249E+001, 3.4366007E+000, 3.4366007E+000, 1.0000000E+000
 3.1002163E+001, 3.5915748E+000, 3.5915748E+000, 1.0000000E+000
 3.2002612E+001, 3.7455932E+000, 3.7455932E+000, 1.0000000E+000
 3.3004016E+001, 3.8991143E+000, 3.8991143E+000, 1.0000000E+000
 3.4002135E+001, 4.0500407E+000, 4.0500407E+000, 1.0000000E+000
 3.5003659E+001, 4.2032185E+000, 4.2032185E+000, 1.0000000E+000
 3.6002727E+001, 4.3566207E+000, 4.3566207E+000, 1.0000000E+000
 3.7002182E+001, 4.5134780E+000, 4.5134780E+000, 1.0000000E+000
 3.8001028E+001, 4.6710416E+000, 4.6710416E+000, 1.0000000E+000
 3.9001399E+001, 4.8313718E+000, 4.8313718E+000, 1.0000000E+000
 4.0002993E+001, 4.9840012E+000, 4.9840012E+000, 1.0000000E+000
 4.1000314E+001, 5.1380554E+000, 5.1380554E+000, 1.0000000E+000
 4.2002401E+001, 5.2924491E+000, 5.2924491E+000, 1.0000000E+000
 4.3003577E+001, 5.4472178E+000, 5.4472178E+000, 1.0000000E+000
 4.4003966E+001, 5.6001681E+000, 5.6001681E+000, 1.0000000E+000
 4.5001537E+001, 5.7553543E+000, 5.7553543E+000, 1.0000000E+000
 4.6002476E+001, 5.9071355E+000, 5.9071355E+000, 1.0000000E+000
 4.7004527E+001, 6.0612730E+000, 6.0612730E+000, 1.0000000E+000
 4.8001896E+001, 6.2138633E+000, 6.2138633E+000, 1.0000000E+000
 4.9003932E+001, 6.3671644E+000, 6.3671644E+000, 1.0000000E+000
 5.0004429E+001, 6.5174080E+000, 6.5174080E+000, 1.0000000E+000
 5.1003482E+001, 6.6672639E+000, 6.6672639E+000, 1.0000000E+000
 5.2002877E+001, 6.8145388E+000, 6.8145388E+000, 1.0000000E+000
 5.3000718E+001, 6.9618056E+000, 6.9618056E+000, 1.0000000E+000
 5.4000883E+001, 7.1055675E+000, 7.1055675E+000, 1.0000000E+000
 5.5002845E+001, 7.2505081E+000, 7.2505081E+000, 1.0000000E+000
 5.6000573E+001, 7.3944440E+000, 7.3944440E+000, 1.0000000E+000
 5.7000236E+001, 7.5414880E+000, 7.5414880E+000, 1.0000000E+000
 5.8001125E+001, 7.6890269E+000, 7.6890269E+000, 1.0000000E+000
