s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0196932E+000, 1.4915695E-001, 1.4915695E-001, 1.0000000E+000
 2.0065657E+000, 7.9352695E-002, 7.9352695E-002, 1.0000000E+000
 3.0092326E+000, 5.3482870E-002, 5.3482870E-002, 1.0000000E+000
 4.0072557E+000, 5.4666110E-002, 5.4666110E-002, 1.0000000E+000
 5.0026260E+000, 4.2991820E-002, 4.2991820E-002, 1.0000000E+000
 6.0015968E+000, 3.1604308E-002, 3.1604308E-002, 1.0000000E+000
 7.0065212E+000, 5.7315665E-002, 5.7315665E-002, 1.0000000E+000
 8.0035046E+000, 7.6572250E-002, 7.6572250E-002, 1.0000000E+000
 9.0020128E+000, 1.1665027E-001, 1.1665027E-001, 1.0000000E+000
 1.0002238E+001, 1.4883556E-001, 1.4883556E-001, 1.0000000E+000
 1.1000898E+001, 1.7993840E-001, 1.7993840E-001, 1.0000000E+000
 1.2000037E+001, 1.9487154E-001, 1.9487154E-001, 1.0000000E+000
 1.3001026E+001, 2.6515725E-001, 2.6515725E-001, 1.0000000E+000
 1.4000246E+001, 3.2321881E-001, 3.2321881E-001, 1.0000000E+000
 1.5002327E+001, 3.2060201E-001, 3.2060201E-001, 1.0000000E+000
 1.6000745E+001, 3.7737610E-001, 3.7737610E-001, 1.0000000E+000
 1.7004571E+001, 4.1740059E-001, 4.1740059E-001, 1.0000000E+000
 1.8005848E+001, 3.4608572E-001, 3.4608572E-001, 1.0000000E+000
 1.9001937E+001, 2.7562296E-001, 2.7562296E-001, 1.0000000E+000
 2.0000778E+001, 2.5721790E-001, 2.5721790E-001, 1.0000000E+000
 2.1006976E+001, 5.2423288E-001, 5.2423288E-001, 1.0000000E+000
 2.2005502E+001, 6.5462288E-001, 6.5462288E-001, 1.0000000E+000
 2.3003247E+001, 7.2107191E-001, 7.2107191E-001, 1.0000000E+000
 2.4006276E+001, 7.7374270E-001, 7.7374270E-001, 1.0000000E+000
 2.5001010E+001, 8.2788944E-001, 8.2788944E-001, 1.0000000E+000
 2.6002810E+001, 8.7124097E-001, 8.7124097E-001, 1.0000000E+000
 2.7000404E+001, 9.1969944E-001, 9.1969944E-001, 1.0000000E+000
 2.8003257E+001, 9.7443275E-001, 9.7443275E-001, 1.0000000E+000
 2.9003038E+001, 1.0260513E+000, 1.0260513E+000, 1.0000000E+000
 3.0006778E+001, 1.0787516E+000, 1.0787516E+000, 1.0000000E+000
 3.1001852E+001, 1.1307913E+000, 1.1307913E+000, 1.0000000E+000
