s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0056129E+000, 7.9611057E-002, 7.9611057E-002, 1.0000000E+000
 2.0064741E+000, 7.4594198E-002, 7.4594198E-002, 1.0000000E+000
 3.0007959E+000, 7.5275609E-002, 7.5275609E-002, 1.0000000E+000
 4.0026155E+000, 7.7824688E-002, 7.7824688E-002, 1.0000000E+000
 5.0065743E+000, 1.0414235E-001, 1.0414235E-001, 1.0000000E+000
 6.0020988E+000, 1.4198897E-001, 1.4198897E-001, 1.0000000E+000
 7.0007345E+000, 1.6692897E-001, 1.6692897E-001, 1.0000000E+000
 8.0054784E+000, 2.4116369E-001, 2.4116369E-001, 1.0000000E+000
 9.0012623E+000, 3.3560978E-001, 3.3560978E-001, 1.0000000E+000
 1.0003149E+001, 3.0819667E-001, 3.0819667E-001, 1.0000000E+000
 1.1000142E+001, 4.8737055E-001, 4.8737055E-001, 1.0000000E+000
 1.2004248E+001, 6.6685595E-001, 6.6685595E-001, 1.0000000E+000
 1.3000919E+001, 8.3668964E-001, 8.3668964E-001, 1.0000000E+000
 1.4000529E+001, 1.0341244E+000, 1.0341244E+000, 1.0000000E+000
 1.5002101E+001, 1.2758801E+000, 1.2758801E+000, 1.0000000E+000
 1.6003415E+001, 1.5026586E+000, 1.5026586E+000, 1.0000000E+000
 1.7004321E+001, 1.6905943E+000, 1.6905943E+000, 1.0000000E+000
 1.8000965E+001, 1.9549809E+000, 1.9549809E+000, 1.0000000E+000
 1.9001541E+001, 2.1432338E+000, 2.1432338E+000, 1.0000000E+000
 2.0001605E+001, 2.2468724E+000, 2.2468724E+000, 1.0000000E+000
 2.1002432E+001, 2.4740644E+000, 2.4740644E+000, 1.0000000E+000
 2.2000956E+001, 2.6661282E+000, 2.6661282E+000, 1.0000000E+000
 2.3002156E+001, 2.8856441E+000, 2.8856441E+000, 1.0000000E+000
 2.4003148E+001, 3.1515348E+000, 3.1515348E+000, 1.0000000E+000
 2.5000814E+001, 3.3205186E+000, 3.3205186E+000, 1.0000000E+000
 2.6000542E+001, 3.5321330E+000, 3.5321330E+000, 1.0000000E+000
 2.7003758E+001, 3.7316098E+000, 3.7316098E+000, 1.0000000E+000
 2.8003260E+001, 3.8970197E+000, 3.8970197E+000, 1.0000000E+000
 2.9002944E+001, 4.0582473E+000, 4.0582473E+000, 1.0000000E+000
 3.0003224E+001, 4.2405156E+000, 4.2405156E+000, 1.0000000E+000
 3.1002410E+001, 4.4225571E+000, 4.4225571E+000, 1.0000000E+000
 3.2002658E+001, 4.5857672E+000, 4.5857672E+000, 1.0000000E+000
 3.3000537E+001, 4.7607587E+000, 4.7607587E+000, 1.0000000E+000
 3.4000541E+001, 4.8920834E+000, 4.8920834E+000, 1.0000000E+000
 3.5003030E+001, 4.9978330E+000, 4.9978330E+000, 1.0000000E+000
 3.6004652E+001, 5.2070221E+000, 5.2070221E+000, 1.0000000E+000
 3.7001494E+001, 5.3758537E+000, 5.3758537E+000, 1.0000000E+000
 3.8003173E+001, 5.5568726E+000, 5.5568726E+000, 1.0000000E+000
 3.9004433E+001, 5.6635637E+000, 5.6635637E+000, 1.0000000E+000
 4.0001988E+001, 5.8512219E+000, 5.8512219E+000, 1.0000000E+000
 4.1001698E+001, 5.9941347E+000, 5.9941347E+000, 1.0000000E+000
 4.2000190E+001, 6.1465305E+000, 6.1465305E+000, 1.0000000E+000
 4.3002921E+001, 6.3266211E+000, 6.3266211E+000, 1.0000000E+000
 4.4002545E+001, 6.4984824E+000, 6.4984824E+000, 1.0000000E+000
 4.5001388E+001, 6.6405962E+000, 6.6405962E+000, 1.0000000E+000
 4.6003431E+001, 6.9219914E+000, 6.9219914E+000, 1.0000000E+000
 4.7003691E+001, 7.0018973E+000, 7.0018973E+000, 1.0000000E+000
 4.8000000E+001, 7.0967658E+000, 7.0967658E+000, 1.0000000E+000
