s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0123924E+000, 1.5871591E-001, 1.5871591E-001, 1.0000000E+000
 2.0072228E+000, 7.7287534E-002, 7.7287534E-002, 1.0000000E+000
 3.0042202E+000, 5.8533638E-002, 5.8533638E-002, 1.0000000E+000
 4.0009024E+000, 4.1395409E-002, 4.1395409E-002, 1.0000000E+000
 5.0002943E+000, 3.2945729E-002, 3.2945729E-002, 1.0000000E+000
 6.0013439E+000, 4.9132071E-002, 4.9132071E-002, 1.0000000E+000
 7.0042124E+000, 6.5529449E-002, 6.5529449E-002, 1.0000000E+000
 8.0014424E+000, 7.1513499E-002, 7.1513499E-002, 1.0000000E+000
 9.0010354E+000, 7.3719367E-002, 7.3719367E-002, 1.0000000E+000
 1.0004286E+001, 1.4684787E-001, 1.4684787E-001, 1.0000000E+000
 1.1000547E+001, 2.3616441E-001, 2.3616441E-001, 1.0000000E+000
 1.2002275E+001, 3.0690546E-001, 3.0690546E-001, 1.0000000E+000
 1.3002546E+001, 3.7578931E-001, 3.7578931E-001, 1.0000000E+000
 1.4000242E+001, 4.5757576E-001, 4.5757576E-001, 1.0000000E+000
 1.5002406E+001, 5.4145663E-001, 5.4145663E-001, 1.0000000E+000
 1.6003004E+001, 6.0433747E-001, 6.0433747E-001, 1.0000000E+000
 1.7001314E+001, 6.7761544E-001, 6.7761544E-001, 1.0000000E+000
 1.8000600E+001, 7.1595427E-001, 7.1595427E-001, 1.0000000E+000
 1.9001952E+001, 7.7819604E-001, 7.7819604E-001, 1.0000000E+000
 2.0003474E+001, 8.3828621E-001, 8.3828621E-001, 1.0000000E+000
 2.1002386E+001, 8.9293908E-001, 8.9293908E-001, 1.0000000E+000
 2.2003236E+001, 9.4468065E-001, 9.4468065E-001, 1.0000000E+000
 2.3000264E+001, 1.0067236E+000, 1.0067236E+000, 1.0000000E+000
 2.4001674E+001, 1.0648561E+000, 1.0648561E+000, 1.0000000E+000
 2.5001426E+001, 1.1191989E+000, 1.1191989E+000, 1.0000000E+000
 2.6002166E+001, 1.1752432E+000, 1.1752432E+000, 1.0000000E+000
 2.7001314E+001, 1.2296328E+000, 1.2296328E+000, 1.0000000E+000
 2.8001806E+001, 1.2870499E+000, 1.2870499E+000, 1.0000000E+000
 2.9002826E+001, 1.3353474E+000, 1.3353474E+000, 1.0000000E+000
 3.0001803E+001, 1.3904573E+000, 1.3904573E+000, 1.0000000E+000
 3.1001742E+001, 1.4406433E+000, 1.4406433E+000, 1.0000000E+000
