s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0059736E+000, 7.7423066E-002, 7.7423066E-002, 1.0000000E+000
 2.0029586E+000, 7.0730376E-002, 7.0730376E-002, 1.0000000E+000
 3.0069991E+000, 5.3299439E-002, 5.3299439E-002, 1.0000000E+000
 4.0018050E+000, 6.2025560E-002, 6.2025560E-002, 1.0000000E+000
 5.0011342E+000, 7.9424724E-002, 7.9424724E-002, 1.0000000E+000
 6.0059224E+000, 7.5759292E-002, 7.5759292E-002, 1.0000000E+000
 7.0022479E+000, 7.5279190E-002, 7.5279190E-002, 1.0000000E+000
 8.0060996E+000, 8.7874098E-002, 8.7874098E-002, 1.0000000E+000
 9.0069261E+000, 1.5782146E-001, 1.5782146E-001, 1.0000000E+000
 1.0001771E+001, 2.2083830E-001, 2.2083830E-001, 1.0000000E+000
 1.1004146E+001, 2.4142510E-001, 2.4142510E-001, 1.0000000E+000
 1.2007337E+001, 2.7512629E-001, 2.7512629E-001, 1.0000000E+000
 1.3003791E+001, 2.9341701E-001, 2.9341701E-001, 1.0000000E+000
 1.4005948E+001, 4.0103897E-001, 4.0103897E-001, 1.0000000E+000
 1.5000729E+001, 5.1808321E-001, 5.1808321E-001, 1.0000000E+000
 1.6004410E+001, 6.0947504E-001, 6.0947504E-001, 1.0000000E+000
 1.7002072E+001, 7.2532646E-001, 7.2532646E-001, 1.0000000E+000
 1.8001506E+001, 8.2489126E-001, 8.2489126E-001, 1.0000000E+000
 1.9002133E+001, 9.2940052E-001, 9.2940052E-001, 1.0000000E+000
 2.0000621E+001, 1.0223582E+000, 1.0223582E+000, 1.0000000E+000
 2.1000914E+001, 1.1186601E+000, 1.1186601E+000, 1.0000000E+000
 2.2005387E+001, 1.2309018E+000, 1.2309018E+000, 1.0000000E+000
 2.3003342E+001, 1.3518538E+000, 1.3518538E+000, 1.0000000E+000
 2.4004231E+001, 1.4706633E+000, 1.4706633E+000, 1.0000000E+000
 2.5003875E+001, 1.5543756E+000, 1.5543756E+000, 1.0000000E+000
 2.6002076E+001, 1.7707508E+000, 1.7707508E+000, 1.0000000E+000
 2.7003018E+001, 1.9693071E+000, 1.9693071E+000, 1.0000000E+000
 2.8002495E+001, 2.0968769E+000, 2.0968769E+000, 1.0000000E+000
 2.9001098E+001, 2.2666183E+000, 2.2666183E+000, 1.0000000E+000
 3.0000630E+001, 2.5302602E+000, 2.5302602E+000, 1.0000000E+000
 3.1001560E+001, 2.6151006E+000, 2.6151006E+000, 1.0000000E+000
