s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0160293E+000, 9.7195637E-002, 9.7195637E-002, 1.0000000E+000
 2.0086596E+000, 5.2911435E-002, 5.2911435E-002, 1.0000000E+000
 3.0028119E+000, 4.1828803E-002, 4.1828803E-002, 1.0000000E+000
 4.0015885E+000, 3.8704894E-002, 3.8704894E-002, 1.0000000E+000
 5.0083097E+000, 5.8105238E-002, 5.8105238E-002, 1.0000000E+000
 6.0040802E+000, 6.8795001E-002, 6.8795001E-002, 1.0000000E+000
 7.0019054E+000, 5.6462345E-002, 5.6462345E-002, 1.0000000E+000
 8.0053114E+000, 3.6491520E-002, 3.6491520E-002, 1.0000000E+000
 9.0010244E+000, 2.9230359E-002, 2.9230359E-002, 1.0000000E+000
 1.0004634E+001, 2.6545160E-002, 2.6545160E-002, 1.0000000E+000
 1.1002405E+001, 5.5626655E-002, 5.5626655E-002, 1.0000000E+000
 1.2005849E+001, 6.7917232E-002, 6.7917232E-002, 1.0000000E+000
 1.3003837E+001, 8.6460168E-002, 8.6460168E-002, 1.0000000E+000
 1.4002306E+001, 1.1084370E-001, 1.1084370E-001, 1.0000000E+000
 1.5004514E+001, 1.4685045E-001, 1.4685045E-001, 1.0000000E+000
 1.6003176E+001, 1.6770274E-001, 1.6770274E-001, 1.0000000E+000
 1.7004169E+001, 1.9942743E-001, 1.9942743E-001, 1.0000000E+000
 1.8001955E+001, 2.1560011E-001, 2.1560011E-001, 1.0000000E+000
 1.9000666E+001, 2.4949642E-001, 2.4949642E-001, 1.0000000E+000
 2.0001930E+001, 2.6565522E-001, 2.6565522E-001, 1.0000000E+000
 2.1000923E+001, 3.0016927E-001, 3.0016927E-001, 1.0000000E+000
 2.2002495E+001, 3.1590415E-001, 3.1590415E-001, 1.0000000E+000
 2.3001098E+001, 3.4604159E-001, 3.4604159E-001, 1.0000000E+000
 2.4005345E+001, 3.6442110E-001, 3.6442110E-001, 1.0000000E+000
 2.5005289E+001, 3.9470991E-001, 3.9470991E-001, 1.0000000E+000
 2.6000789E+001, 4.1383709E-001, 4.1383709E-001, 1.0000000E+000
 2.7000429E+001, 4.4489551E-001, 4.4489551E-001, 1.0000000E+000
 2.8004152E+001, 4.6488914E-001, 4.6488914E-001, 1.0000000E+000
 2.9001248E+001, 4.9165513E-001, 4.9165513E-001, 1.0000000E+000
 3.0002978E+001, 5.1278147E-001, 5.1278147E-001, 1.0000000E+000
 3.1004171E+001, 5.4797969E-001, 5.4797969E-001, 1.0000000E+000
