s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0037620E+000, 8.3874276E-002, 8.3874276E-002, 1.0000000E+000
 2.0080476E+000, 8.1202062E-002, 8.1202062E-002, 1.0000000E+000
 3.0017617E+000, 7.7283885E-002, 7.7283885E-002, 1.0000000E+000
 4.0060473E+000, 4.4840943E-002, 4.4840943E-002, 1.0000000E+000
 5.0008133E+000, 3.5172883E-002, 3.5172883E-002, 1.0000000E+000
 6.0032658E+000, 4.9263022E-002, 4.9263022E-002, 1.0000000E+000
 7.0008939E+000, 7.1948278E-002, 7.1948278E-002, 1.0000000E+000
 8.0014056E+000, 1.0414812E-001, 1.0414812E-001, 1.0000000E+000
 9.0003902E+000, 1.2101238E-001, 1.2101238E-001, 1.0000000E+000
 1.0003179E+001, 1.0905011E-001, 1.0905011E-001, 1.0000000E+000
 1.1004795E+001, 1.4052034E-001, 1.4052034E-001, 1.0000000E+000
 1.2002229E+001, 2.0199016E-001, 2.0199016E-001, 1.0000000E+000
 1.3003427E+001, 2.2544650E-001, 2.2544650E-001, 1.0000000E+000
 1.4001227E+001, 2.2793575E-001, 2.2793575E-001, 1.0000000E+000
 1.5004485E+001, 2.4806555E-001, 2.4806555E-001, 1.0000000E+000
 1.6003906E+001, 4.2895438E-001, 4.2895438E-001, 1.0000000E+000
 1.7001611E+001, 5.8357720E-001, 5.8357720E-001, 1.0000000E+000
 1.8002567E+001, 7.1446303E-001, 7.1446303E-001, 1.0000000E+000
 1.9001460E+001, 8.1304417E-001, 8.1304417E-001, 1.0000000E+000
 2.0001877E+001, 9.3608848E-001, 9.3608848E-001, 1.0000000E+000
 2.1003855E+001, 1.0064088E+000, 1.0064088E+000, 1.0000000E+000
 2.2001763E+001, 1.1294532E+000, 1.1294532E+000, 1.0000000E+000
 2.3003816E+001, 1.2574715E+000, 1.2574715E+000, 1.0000000E+000
 2.4003482E+001, 1.3490691E+000, 1.3490691E+000, 1.0000000E+000
 2.5004189E+001, 1.6234496E+000, 1.6234496E+000, 1.0000000E+000
 2.6003473E+001, 1.6779950E+000, 1.6779950E+000, 1.0000000E+000
 2.7004021E+001, 1.7614526E+000, 1.7614526E+000, 1.0000000E+000
 2.8003386E+001, 1.8457188E+000, 1.8457188E+000, 1.0000000E+000
 2.9003839E+001, 2.0944966E+000, 2.0944966E+000, 1.0000000E+000
 3.0000057E+001, 2.2283999E+000, 2.2283999E+000, 1.0000000E+000
 3.1002215E+001, 2.2462741E+000, 2.2462741E+000, 1.0000000E+000
