s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0083295E+000, 5.0178907E-002, 5.0178907E-002, 1.0000000E+000
 2.0056307E+000, 3.4242636E-002, 3.4242636E-002, 1.0000000E+000
 3.0006410E+000, 2.8400189E-002, 2.8400189E-002, 1.0000000E+000
 4.0038138E+000, 2.6719192E-002, 2.6719192E-002, 1.0000000E+000
 5.0011380E+000, 2.9085912E-002, 2.9085912E-002, 1.0000000E+000
 6.0047545E+000, 2.6490395E-002, 2.6490395E-002, 1.0000000E+000
 7.0010891E+000, 2.5547934E-002, 2.5547934E-002, 1.0000000E+000
 8.0023586E+000, 2.6060498E-002, 2.6060498E-002, 1.0000000E+000
 9.0029243E+000, 2.5388253E-002, 2.5388253E-002, 1.0000000E+000
 1.0004435E+001, 2.5142012E-002, 2.5142012E-002, 1.0000000E+000
 1.1001489E+001, 4.6248770E-002, 4.6248770E-002, 1.0000000E+000
 1.2006729E+001, 4.4458683E-002, 4.4458683E-002, 1.0000000E+000
 1.3007553E+001, 5.2081792E-002, 5.2081792E-002, 1.0000000E+000
 1.4005819E+001, 3.9763578E-002, 3.9763578E-002, 1.0000000E+000
 1.5002914E+001, 4.5498664E-002, 4.5498664E-002, 1.0000000E+000
 1.6001889E+001, 3.5464010E-002, 3.5464010E-002, 1.0000000E+000
 1.7001193E+001, 4.5894581E-002, 4.5894581E-002, 1.0000000E+000
 1.8002725E+001, 6.5528310E-002, 6.5528310E-002, 1.0000000E+000
 1.9001162E+001, 8.4438365E-002, 8.4438365E-002, 1.0000000E+000
 2.0004690E+001, 1.0505598E-001, 1.0505598E-001, 1.0000000E+000
 2.1004156E+001, 1.4164326E-001, 1.4164326E-001, 1.0000000E+000
 2.2003294E+001, 1.6622641E-001, 1.6622641E-001, 1.0000000E+000
 2.3003433E+001, 2.0342495E-001, 2.0342495E-001, 1.0000000E+000
 2.4002184E+001, 2.4799147E-001, 2.4799147E-001, 1.0000000E+000
 2.5000088E+001, 2.9237595E-001, 2.9237595E-001, 1.0000000E+000
 2.6003859E+001, 3.2910108E-001, 3.2910108E-001, 1.0000000E+000
 2.7004353E+001, 3.6729467E-001, 3.6729467E-001, 1.0000000E+000
 2.8000218E+001, 4.0141952E-001, 4.0141952E-001, 1.0000000E+000
 2.9004711E+001, 4.4460777E-001, 4.4460777E-001, 1.0000000E+000
 3.0000794E+001, 4.8031692E-001, 4.8031692E-001, 1.0000000E+000
 3.1003870E+001, 5.1475798E-001, 5.1475798E-001, 1.0000000E+000
