s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0029622E+000, 7.9379182E-002, 7.9379182E-002, 1.0000000E+000
 2.0040265E+000, 1.3166083E-001, 1.3166083E-001, 1.0000000E+000
 3.0050908E+000, 1.3817631E-001, 1.3817631E-001, 1.0000000E+000
 4.0061551E+000, 1.1871243E-001, 1.1871243E-001, 1.0000000E+000
 5.0056484E+000, 1.2120970E-001, 1.2120970E-001, 1.0000000E+000
 6.0067013E+000, 1.2298130E-001, 1.2298130E-001, 1.0000000E+000
 7.0014082E+000, 1.3086207E-001, 1.3086207E-001, 1.0000000E+000
 8.0070501E+000, 1.2952505E-001, 1.2952505E-001, 1.0000000E+000
 9.0090174E+000, 1.4108000E-001, 1.4108000E-001, 1.0000000E+000
 1.0001275E+001, 1.4878297E-001, 1.4878297E-001, 1.0000000E+000
 1.1003055E+001, 1.4367447E-001, 1.4367447E-001, 1.0000000E+000
 1.2000919E+001, 1.4424911E-001, 1.4424911E-001, 1.0000000E+000
 1.3002636E+001, 1.4360270E-001, 1.4360270E-001, 1.0000000E+000
 1.4000198E+001, 1.5496287E-001, 1.5496287E-001, 1.0000000E+000
 1.5004063E+001, 1.5737182E-001, 1.5737182E-001, 1.0000000E+000
 1.6007649E+001, 1.6260276E-001, 1.6260276E-001, 1.0000000E+000
 1.7003865E+001, 1.7597447E-001, 1.7597447E-001, 1.0000000E+000
 1.8000445E+001, 1.9602733E-001, 1.9602733E-001, 1.0000000E+000
 1.9000878E+001, 1.9130697E-001, 1.9130697E-001, 1.0000000E+000
 2.0004508E+001, 1.8279027E-001, 1.8279027E-001, 1.0000000E+000
 2.1006891E+001, 1.9389610E-001, 1.9389610E-001, 1.0000000E+000
 2.2001477E+001, 2.1715094E-001, 2.1715094E-001, 1.0000000E+000
 2.3005098E+001, 2.2700133E-001, 2.2700133E-001, 1.0000000E+000
 2.4000498E+001, 2.3004823E-001, 2.3004823E-001, 1.0000000E+000
 2.5001810E+001, 2.7452485E-001, 2.7452485E-001, 1.0000000E+000
 2.6000511E+001, 2.4653687E-001, 2.4653687E-001, 1.0000000E+000
 2.7003498E+001, 2.2100830E-001, 2.2100830E-001, 1.0000000E+000
 2.8003012E+001, 1.9248449E-001, 1.9248449E-001, 1.0000000E+000
 2.9000630E+001, 2.0826527E-001, 2.0826527E-001, 1.0000000E+000
 3.0004479E+001, 2.2546473E-001, 2.2546473E-001, 1.0000000E+000
 3.1000603E+001, 2.3690038E-001, 2.3690038E-001, 1.0000000E+000
