s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0068036E+000, 9.2720794E-002, 9.2720794E-002, 1.0000000E+000
 2.0082962E+000, 8.1472465E-002, 8.1472465E-002, 1.0000000E+000
 3.0033290E+000, 7.7380510E-002, 7.7380510E-002, 1.0000000E+000
 4.0101623E+000, 7.6818107E-002, 7.6818107E-002, 1.0000000E+000
 5.0019110E+000, 7.5671132E-002, 7.5671132E-002, 1.0000000E+000
 6.0042162E+000, 9.7192621E-002, 9.7192621E-002, 1.0000000E+000
 7.0043719E+000, 1.1481294E-001, 1.1481294E-001, 1.0000000E+000
 8.0010585E+000, 1.2641895E-001, 1.2641895E-001, 1.0000000E+000
 9.0046214E+000, 1.5726273E-001, 1.5726273E-001, 1.0000000E+000
 1.0001589E+001, 1.6848057E-001, 1.6848057E-001, 1.0000000E+000
 1.1002881E+001, 1.7261416E-001, 1.7261416E-001, 1.0000000E+000
 1.2000668E+001, 2.0320737E-001, 2.0320737E-001, 1.0000000E+000
 1.3001062E+001, 2.1701787E-001, 2.1701787E-001, 1.0000000E+000
 1.4003186E+001, 2.2208058E-001, 2.2208058E-001, 1.0000000E+000
 1.5000039E+001, 2.2176502E-001, 2.2176502E-001, 1.0000000E+000
 1.6002877E+001, 2.4651228E-001, 2.4651228E-001, 1.0000000E+000
 1.7001590E+001, 2.6454193E-001, 2.6454193E-001, 1.0000000E+000
 1.8005797E+001, 2.7118223E-001, 2.7118223E-001, 1.0000000E+000
 1.9001939E+001, 2.5692849E-001, 2.5692849E-001, 1.0000000E+000
 2.0001969E+001, 2.3264021E-001, 2.3264021E-001, 1.0000000E+000
 2.1001153E+001, 3.0781677E-001, 3.0781677E-001, 1.0000000E+000
 2.2001736E+001, 3.3899346E-001, 3.3899346E-001, 1.0000000E+000
 2.3003539E+001, 3.6181599E-001, 3.6181599E-001, 1.0000000E+000
 2.4002726E+001, 4.6830444E-001, 4.6830444E-001, 1.0000000E+000
 2.5000218E+001, 6.3216211E-001, 6.3216211E-001, 1.0000000E+000
 2.6003555E+001, 7.8620587E-001, 7.8620587E-001, 1.0000000E+000
 2.7001445E+001, 9.1174259E-001, 9.1174259E-001, 1.0000000E+000
 2.8003546E+001, 1.0796299E+000, 1.0796299E+000, 1.0000000E+000
 2.9000642E+001, 1.2686874E+000, 1.2686874E+000, 1.0000000E+000
 3.0000400E+001, 1.4498225E+000, 1.4498225E+000, 1.0000000E+000
 3.1001784E+001, 1.6241367E+000, 1.6241367E+000, 1.0000000E+000
