m,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
z-HF,HF_600,HF_750,HF_900,CHF_600,CHF_750,CHF_900,RHF_600,RHF_750,RHF_900,z-T,T_600_x=0.00_y=0.00,T_600_x=0.10_y=0.00,T_600_x=0.20_y=0.00,T_600_x=0.30_y=0.00,T_600_x=0.40_y=0.00,T_600_x=0.50_y=0.00,T_600_x=0.60_y=0.00,T_600_x=0.70_y=0.00,T_600_x=0.80_y=0.00,T_600_x=0.00_y=0.23,T_600_x=0.10_y=0.23,T_600_x=0.20_y=0.23,T_600_x=0.30_y=0.23,T_600_x=0.40_y=0.23,T_600_x=0.50_y=0.23,T_600_x=0.60_y=0.23,T_600_x=0.70_y=0.23,T_600_x=0.80_y=0.23,T_600_x=0.00_y=0.41,T_600_x=0.10_y=0.41,T_600_x=0.20_y=0.41,T_600_x=0.30_y=0.41,T_600_x=0.40_y=0.41,T_600_x=0.50_y=0.41,T_600_x=0.60_y=0.41,T_600_x=0.70_y=0.41,T_600_x=0.80_y=0.41,T_750_x=0.00_y=0.00,T_750_x=0.10_y=0.00,T_750_x=0.20_y=0.00,T_750_x=0.30_y=0.00,T_750_x=0.40_y=0.00,T_750_x=0.50_y=0.00,T_750_x=0.60_y=0.00,T_750_x=0.70_y=0.00,T_750_x=0.80_y=0.00,T_750_x=0.00_y=0.23,T_750_x=0.10_y=0.23,T_750_x=0.20_y=0.23,T_750_x=0.30_y=0.23,T_750_x=0.40_y=0.23,T_750_x=0.50_y=0.23,T_750_x=0.60_y=0.23,T_750_x=0.70_y=0.23,T_750_x=0.80_y=0.23,T_750_x=0.00_y=0.41,T_750_x=0.10_y=0.41,T_750_x=0.20_y=0.41,T_750_x=0.30_y=0.41,T_750_x=0.40_y=0.41,T_750_x=0.50_y=0.41,T_750_x=0.60_y=0.41,T_750_x=0.70_y=0.41,T_750_x=0.80_y=0.41,T_900_x=0.00_y=0.00,T_900_x=0.10_y=0.00,T_900_x=0.20_y=0.00,T_900_x=0.30_y=0.00,T_900_x=0.40_y=0.00,T_900_x=0.50_y=0.00,T_900_x=0.60_y=0.00,T_900_x=0.70_y=0.00,T_900_x=0.80_y=0.00,T_900_x=0.00_y=0.23,T_900_x=0.10_y=0.23,T_900_x=0.20_y=0.23,T_900_x=0.30_y=0.23,T_900_x=0.40_y=0.23,T_900_x=0.50_y=0.23,T_900_x=0.60_y=0.23,T_900_x=0.70_y=0.23,T_900_x=0.80_y=0.23,T_900_x=0.00_y=0.41,T_900_x=0.10_y=0.41,T_900_x=0.20_y=0.41,T_900_x=0.30_y=0.41,T_900_x=0.40_y=0.41,T_900_x=0.50_y=0.41,T_900_x=0.60_y=0.41,T_900_x=0.70_y=0.41,T_900_x=0.80_y=0.41
 2.0000000E-002, 5.7713490E+001, 8.4784245E+001, 1.0885953E+002, 1.0594758E+001, 1.4036744E+001, 1.6686303E+001, 4.7119112E+001, 7.0747894E+001, 9.2173803E+001,-9.0000000E-001, 1.4946156E+002, 2.3972928E+002, 2.2388186E+002, 2.0655048E+002, 1.9095284E+002, 1.7155518E+002, 1.4534400E+002, 1.3924446E+002, 1.2930400E+002, 1.3425567E+002, 2.3176811E+002, 2.1043136E+002, 1.9210368E+002, 1.7859717E+002, 1.6483956E+002, 1.4476196E+002, 1.4008707E+002, 1.3005194E+002, 1.1284280E+002, 1.9115784E+002, 1.7237882E+002, 1.6082694E+002, 1.4808214E+002, 1.3603893E+002, 1.2263581E+002, 1.1819090E+002, 1.0875620E+002, 1.8632848E+002, 2.8500654E+002, 2.6614698E+002, 2.4657454E+002, 2.2732157E+002, 2.0626077E+002, 1.7899772E+002, 1.7345254E+002, 1.5992507E+002, 1.6487403E+002, 2.7480437E+002, 2.4858954E+002, 2.3206593E+002, 2.1437315E+002, 1.9713268E+002, 1.7246763E+002, 1.6677273E+002, 1.5530518E+002, 1.3896392E+002, 2.3050881E+002, 2.0775365E+002, 1.9249205E+002, 1.7766768E+002, 1.6450480E+002, 1.4574866E+002, 1.4153430E+002, 1.3322110E+002, 2.1219213E+002, 3.1370157E+002, 2.9359470E+002, 2.7333424E+002, 2.5374242E+002, 2.2771317E+002, 1.9735585E+002, 1.9055509E+002, 1.7716596E+002, 1.8456113E+002, 3.0224464E+002, 2.7182530E+002, 2.5289443E+002, 2.3820906E+002, 2.1846292E+002, 1.9172192E+002, 1.8565207E+002, 1.7450450E+002, 1.5413482E+002, 2.5388499E+002, 2.2648790E+002, 2.0875720E+002, 1.9682903E+002, 1.8160653E+002, 1.6270880E+002, 1.5703391E+002, 1.4699775E+002
 7.0185185E-002, 4.7416577E+001, 7.2990898E+001, 1.0048123E+002, 7.4010858E+000, 9.9292801E+000, 1.2932256E+001, 4.0015591E+001, 6.3061709E+001, 8.7549275E+001,-8.0000000E-001, 3.8374626E+002, 3.0252914E+002, 2.5442025E+002, 2.2408463E+002, 1.9813007E+002, 1.7179591E+002, 1.4808491E+002, 1.4131443E+002, 1.2925721E+002, 3.7207753E+002, 2.9132704E+002, 2.3664412E+002, 2.0833405E+002, 1.8502201E+002, 1.6515131E+002, 1.4663460E+002, 1.4168848E+002, 1.2979478E+002, 3.1328412E+002, 2.4236066E+002, 1.9934219E+002, 1.7672297E+002, 1.5415244E+002, 1.3682668E+002, 1.2223166E+002, 1.1639917E+002, 1.0623047E+002, 4.6273064E+002, 3.6281116E+002, 3.0537437E+002, 2.6790112E+002, 2.3748132E+002, 2.0852844E+002, 1.8391942E+002, 1.7679341E+002, 1.6170698E+002, 4.4679597E+002, 3.4416607E+002, 2.8351008E+002, 2.5172294E+002, 2.2237365E+002, 1.9777072E+002, 1.7586738E+002, 1.6986886E+002, 1.5595317E+002, 3.8679264E+002, 2.8895312E+002, 2.4348774E+002, 2.1325573E+002, 1.8731885E+002, 1.6513460E+002, 1.4687194E+002, 1.4107456E+002, 1.2976397E+002, 5.1028929E+002, 3.9941094E+002, 3.3581123E+002, 2.9734411E+002, 2.6401618E+002, 2.3016692E+002, 2.0271094E+002, 1.9489013E+002, 1.7832013E+002, 4.9000405E+002, 3.7765151E+002, 3.0815274E+002, 2.7504733E+002, 2.4725619E+002, 2.1857160E+002, 1.9486659E+002, 1.8838951E+002, 1.7521492E+002, 4.2488485E+002, 3.1577192E+002, 2.6431356E+002, 2.3611992E+002, 2.1072356E+002, 1.8457374E+002, 1.6437707E+002, 1.5680210E+002, 1.4429510E+002
 1.2037037E-001, 4.3119763E+001, 6.9319480E+001, 9.9188182E+001, 7.5051474E+000, 1.0357021E+001, 1.3635809E+001, 3.5614695E+001, 5.8962636E+001, 8.5552594E+001,-7.0000000E-001, 4.1687129E+002, 3.3206964E+002, 2.8009822E+002, 2.4205544E+002, 2.1219226E+002, 1.8615857E+002, 1.5800873E+002, 1.5131073E+002, 1.3779818E+002, 4.0944026E+002, 3.2951218E+002, 2.6510599E+002, 2.2685436E+002, 1.9872792E+002, 1.7722073E+002, 1.5572980E+002, 1.5099101E+002, 1.3737956E+002, 3.5145918E+002, 2.7118241E+002, 2.2752157E+002, 1.9749651E+002, 1.7067497E+002, 1.4767418E+002, 1.2856787E+002, 1.2187192E+002, 1.1191831E+002, 4.9906443E+002, 3.9961554E+002, 3.3721480E+002, 2.9172147E+002, 2.5721952E+002, 2.2776304E+002, 1.9680234E+002, 1.8836142E+002, 1.7216953E+002, 4.8730474E+002, 3.9275213E+002, 3.1883088E+002, 2.7383938E+002, 2.3987445E+002, 2.1404710E+002, 1.8817464E+002, 1.8246158E+002, 1.6595479E+002, 4.3593496E+002, 3.3276412E+002, 2.7618497E+002, 2.3969964E+002, 2.0759284E+002, 1.7939695E+002, 1.5636841E+002, 1.4923015E+002, 1.3560728E+002, 5.4836405E+002, 4.4031442E+002, 3.7146198E+002, 3.2218499E+002, 2.8366302E+002, 2.5124601E+002, 2.1679597E+002, 2.0845890E+002, 1.8959355E+002, 5.2757972E+002, 4.2290042E+002, 3.4794329E+002, 3.0274055E+002, 2.6600746E+002, 2.3546232E+002, 2.0709925E+002, 2.0035582E+002, 1.8618296E+002, 4.7454825E+002, 3.6279136E+002, 3.0494297E+002, 2.6931557E+002, 2.3753525E+002, 2.0291775E+002, 1.7515006E+002, 1.6518875E+002, 1.5068531E+002
 1.7055556E-001, 3.2068700E+001, 5.5526302E+001, 8.1366220E+001, 2.8182437E+000, 3.7205435E+000, 4.5207665E+000, 2.9250395E+001, 5.1805606E+001, 7.6845392E+001,-6.0000000E-001, 4.4115262E+002, 3.5681976E+002, 2.9781399E+002, 2.5456910E+002, 2.1890111E+002, 1.8917015E+002, 1.5887231E+002, 1.5260406E+002, 1.3943471E+002, 4.3325722E+002, 3.5107545E+002, 2.8393887E+002, 2.4045689E+002, 2.0515053E+002, 1.7883745E+002, 1.5599967E+002, 1.5133257E+002, 1.3882842E+002, 4.0459653E+002, 3.0174508E+002, 2.4957095E+002, 2.1172184E+002, 1.7714657E+002, 1.5029185E+002, 1.2930779E+002, 1.2282305E+002, 1.1461639E+002, 5.2733090E+002, 4.2658188E+002, 3.5875875E+002, 3.0817468E+002, 2.6639094E+002, 2.3293587E+002, 1.9733556E+002, 1.8930825E+002, 1.7364083E+002, 5.2113728E+002, 4.2094220E+002, 3.4042767E+002, 2.8861658E+002, 2.4838644E+002, 2.1774516E+002, 1.8972420E+002, 1.8406103E+002, 1.6859255E+002, 5.0350401E+002, 3.7628677E+002, 3.0516749E+002, 2.5806799E+002, 2.1663694E+002, 1.8416367E+002, 1.5802035E+002, 1.5113563E+002, 1.3930717E+002, 5.7886546E+002, 4.7000412E+002, 3.9638497E+002, 3.3783356E+002, 2.9247572E+002, 2.5573962E+002, 2.1821528E+002, 2.0930288E+002, 1.9180212E+002, 5.5922443E+002, 4.5203758E+002, 3.7653768E+002, 3.2116292E+002, 2.7550916E+002, 2.3969878E+002, 2.0807330E+002, 2.0189291E+002, 1.8732175E+002, 5.4643662E+002, 4.0952377E+002, 3.3855681E+002, 2.9384211E+002, 2.5109046E+002, 2.1040970E+002, 1.7738921E+002, 1.6704818E+002, 1.5365409E+002
 2.2074074E-001, 2.7309811E+001, 4.8897215E+001, 7.4523411E+001, 2.6223849E+000, 3.7159608E+000, 4.5020176E+000, 2.4687225E+001, 4.5181049E+001, 7.0021291E+001,-5.0000000E-001, 4.7472790E+002, 3.7812598E+002, 3.1142999E+002, 2.6085584E+002, 2.2210356E+002, 1.9164470E+002, 1.5864685E+002, 1.5189367E+002, 1.3807379E+002, 4.7245708E+002, 3.7053316E+002, 2.9778108E+002, 2.4586112E+002, 2.0687990E+002, 1.8061072E+002, 1.5457201E+002, 1.4942479E+002, 1.3690914E+002, 4.9523499E+002, 3.4995270E+002, 2.7089730E+002, 2.2304822E+002, 1.8033961E+002, 1.5158025E+002, 1.2888961E+002, 1.2236045E+002, 1.1464943E+002, 5.6462192E+002, 4.5179131E+002, 3.7551193E+002, 3.1617477E+002, 2.7272186E+002, 2.3761167E+002, 1.9671807E+002, 1.8835481E+002, 1.7161278E+002, 5.5193353E+002, 4.3832964E+002, 3.5515692E+002, 2.9718921E+002, 2.5248050E+002, 2.2018236E+002, 1.8892706E+002, 1.8203987E+002, 1.6702090E+002, 5.5219901E+002, 4.1770067E+002, 3.3477147E+002, 2.7251974E+002, 2.2307627E+002, 1.8673207E+002, 1.5779713E+002, 1.5111197E+002, 1.3968735E+002, 6.2277258E+002, 4.9886139E+002, 4.1413187E+002, 3.4774327E+002, 2.9964275E+002, 2.6027413E+002, 2.1821341E+002, 2.0814491E+002, 1.9058608E+002, 5.9292644E+002, 4.7780312E+002, 3.9431574E+002, 3.3042950E+002, 2.8001495E+002, 2.4254870E+002, 2.0736370E+002, 2.0034915E+002, 1.8368259E+002, 6.0315714E+002, 4.6225666E+002, 3.7728840E+002, 3.1388133E+002, 2.5887408E+002, 2.1548144E+002, 1.7762803E+002, 1.6707291E+002, 1.5339215E+002
 2.7092593E-001, 2.3694347E+001, 4.3649072E+001, 6.8529361E+001, 2.4625111E+000, 3.6026586E+000, 4.4984740E+000, 2.1231521E+001, 4.0046084E+001, 6.4030613E+001,-4.0000000E-001, 5.1611076E+002, 3.9798369E+002, 3.1758527E+002, 2.6164640E+002, 2.2090973E+002, 1.9091091E+002, 1.5878954E+002, 1.5221872E+002, 1.3802851E+002, 5.8077281E+002, 3.9805394E+002, 3.0693503E+002, 2.4666516E+002, 2.0575560E+002, 1.7982498E+002, 1.5371934E+002, 1.4885301E+002, 1.3597387E+002, 5.8223679E+002, 3.8892692E+002, 2.7662184E+002, 2.2428810E+002, 1.8138925E+002, 1.5238636E+002, 1.2924419E+002, 1.2264750E+002, 1.1461808E+002, 6.0595257E+002, 4.7164033E+002, 3.8377548E+002, 3.1835031E+002, 2.7151068E+002, 2.3690432E+002, 1.9679110E+002, 1.8892206E+002, 1.7058202E+002, 6.7678429E+002, 4.7371076E+002, 3.6776001E+002, 3.0194044E+002, 2.5416376E+002, 2.2032508E+002, 1.8893893E+002, 1.8081927E+002, 1.6612423E+002, 6.3771478E+002, 4.4959102E+002, 3.4163164E+002, 2.7924884E+002, 2.2640222E+002, 1.8915465E+002, 1.5866398E+002, 1.5156292E+002, 1.3932069E+002, 6.7323077E+002, 5.2268333E+002, 4.2457960E+002, 3.5172220E+002, 3.0037730E+002, 2.6111853E+002, 2.1912375E+002, 2.0877930E+002, 1.9048504E+002, 6.6815671E+002, 5.0688887E+002, 4.0499773E+002, 3.3624367E+002, 2.8168087E+002, 2.4368618E+002, 2.0772019E+002, 2.0014555E+002, 1.8145970E+002, 7.0873716E+002, 4.7637974E+002, 3.8421218E+002, 3.2342394E+002, 2.6414025E+002, 2.1744809E+002, 1.7871057E+002, 1.6747335E+002, 1.5289608E+002
 3.2111111E-001, 2.1002579E+001, 3.9557925E+001, 6.3509301E+001, 2.3791825E+000, 3.4862913E+000, 4.5253695E+000, 1.8623161E+001, 3.6071194E+001, 5.8983553E+001,-3.0000000E-001, 6.1335210E+002, 4.2952082E+002, 3.2044281E+002, 2.6062886E+002, 2.1801027E+002, 1.8702610E+002, 1.5744851E+002, 1.5077620E+002, 1.3548427E+002, 7.7579004E+002, 5.1548203E+002, 3.1468430E+002, 2.4782147E+002, 2.0544200E+002, 1.7722516E+002, 1.5179050E+002, 1.4686384E+002, 1.3277629E+002, 7.2458257E+002, 5.2744928E+002, 3.1043490E+002, 2.2093034E+002, 1.8086959E+002, 1.5136127E+002, 1.2736051E+002, 1.2077678E+002, 1.1132081E+002, 6.7736086E+002, 4.9738727E+002, 3.8655386E+002, 3.1918142E+002, 2.6931612E+002, 2.3330593E+002, 1.9508418E+002, 1.8698436E+002, 1.6694633E+002, 8.8667160E+002, 5.9871236E+002, 3.8810044E+002, 3.0500908E+002, 2.5557444E+002, 2.1883529E+002, 1.8718200E+002, 1.7818554E+002, 1.6259655E+002, 8.5558739E+002, 6.2294150E+002, 3.8602099E+002, 2.8322762E+002, 2.2897563E+002, 1.8922608E+002, 1.5755330E+002, 1.4933996E+002, 1.3538016E+002, 7.9796200E+002, 5.7356415E+002, 4.3173413E+002, 3.5429169E+002, 3.0054017E+002, 2.5916643E+002, 2.1789019E+002, 2.0709749E+002, 1.8754448E+002, 8.9656868E+002, 5.9546186E+002, 4.2001830E+002, 3.4144444E+002, 2.8352973E+002, 2.4286202E+002, 2.0688553E+002, 1.9815608E+002, 1.7786363E+002, 8.7287835E+002, 6.2685749E+002, 4.1485106E+002, 3.2061433E+002, 2.6683278E+002, 2.1747621E+002, 1.7790012E+002, 1.6628797E+002, 1.4992538E+002
 3.7129630E-001, 1.8881203E+001, 3.6332257E+001, 5.9059758E+001, 2.3537060E+000, 3.4987016E+000, 4.5262387E+000, 1.6527275E+001, 3.2833187E+001, 5.4533180E+001,-2.0000000E-001, 7.6881723E+002, 5.1021681E+002, 3.2876816E+002, 2.5696597E+002, 2.1509619E+002, 1.8326537E+002, 1.4740922E+002, 1.3983205E+002, 1.2391412E+002, 9.2896232E+002, 6.6962493E+002, 3.8869780E+002, 2.5132970E+002, 2.0312996E+002, 1.7332816E+002, 1.4181435E+002, 1.3611201E+002, 1.2162263E+002, 8.6006068E+002, 7.3447211E+002, 4.3753758E+002, 2.3750798E+002, 1.7808451E+002, 1.4759996E+002, 1.1854441E+002, 1.1200885E+002, 1.0185767E+002, 8.6550460E+002, 5.7975105E+002, 3.8301996E+002, 3.1481004E+002, 2.6540619E+002, 2.2886000E+002, 1.8421210E+002, 1.7512881E+002, 1.5479170E+002, 1.0218505E+003, 7.6859353E+002, 4.6216259E+002, 3.0853914E+002, 2.5272053E+002, 2.1676106E+002, 1.7691884E+002, 1.6747714E+002, 1.5121316E+002, 9.7417970E+002, 8.4317158E+002, 5.3819539E+002, 3.1057515E+002, 2.2778460E+002, 1.8696460E+002, 1.4894387E+002, 1.4052399E+002, 1.2593076E+002, 9.6122265E+002, 6.8827687E+002, 4.5210463E+002, 3.5140141E+002, 2.9914294E+002, 2.5600608E+002, 2.0799578E+002, 1.9648062E+002, 1.7634614E+002, 1.0502029E+003, 7.6941246E+002, 4.6887883E+002, 3.4083431E+002, 2.8330091E+002, 2.4062610E+002, 1.9786460E+002, 1.8812663E+002, 1.6764344E+002, 1.0125781E+003, 8.5121160E+002, 5.2093758E+002, 3.5086575E+002, 2.6635461E+002, 2.1617841E+002, 1.7039168E+002, 1.5873110E+002, 1.4210683E+002
 4.2148148E-001, 1.7023455E+001, 3.3635212E+001, 5.5169742E+001, 2.3004713E+000, 3.6026162E+000, 4.6343187E+000, 1.4722836E+001, 3.0032314E+001, 5.0535063E+001,-1.0000000E-001, 9.7100765E+002, 6.9190685E+002, 3.8580689E+002, 2.4614040E+002, 1.9872590E+002, 1.6626274E+002, 1.3227519E+002, 1.2564338E+002, 1.1271004E+002, 1.0008238E+003, 8.1462709E+002, 5.0880157E+002, 2.7162108E+002, 1.8892783E+002, 1.5780365E+002, 1.2805575E+002, 1.2312317E+002, 1.1134559E+002, 9.8787336E+002, 9.0473923E+002, 6.6928154E+002, 3.2829289E+002, 1.7122817E+002, 1.3504123E+002, 1.0854299E+002, 1.0329720E+002, 9.4760619E+001, 1.0583201E+003, 7.7973940E+002, 4.3440721E+002, 3.0050730E+002, 2.4925465E+002, 2.1010518E+002, 1.6788149E+002, 1.5993101E+002, 1.4318369E+002, 1.0892357E+003, 9.1294257E+002, 5.8742858E+002, 3.4565109E+002, 2.3982795E+002, 2.0073058E+002, 1.6236772E+002, 1.5438676E+002, 1.4046399E+002, 1.0823493E+003, 9.9464070E+002, 7.7016923E+002, 4.3559233E+002, 2.4139363E+002, 1.7528530E+002, 1.3918304E+002, 1.3165204E+002, 1.1913946E+002, 1.1077000E+003, 8.7500122E+002, 5.5100960E+002, 3.4815744E+002, 2.8427253E+002, 2.3999050E+002, 1.9342795E+002, 1.8323805E+002, 1.6577836E+002, 1.1300296E+003, 9.3019022E+002, 5.9734823E+002, 3.5490525E+002, 2.7195021E+002, 2.2735171E+002, 1.8514960E+002, 1.7597613E+002, 1.5841196E+002, 1.1297253E+003, 1.0222410E+003, 7.5458499E+002, 4.2368796E+002, 2.7130807E+002, 2.0448212E+002, 1.6262848E+002, 1.5203397E+002, 1.3665053E+002
